pair_key,family,claim,source_task,target_task,seed,sample_size,repeat,method,target_nominal_trajectories,target_interventions_for_fit,target_interventions_for_validation,source_sample_size,fit_success,fit_error,fit_seconds,m_transfer_correct,e_alpha,e_task,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,4.334104309708051e-05,1.9493488201647266e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004098785109817982,False,0.1493226467401339,7.095082872532767e-06,0.5722640337282244,0.5722640337282244,0.5722640337282244,0.5722640337282244,0.5722640337282244,0.5722640337282244
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.12103261798620224,False,0.14932561291727037,7.095268984949694e-06,0.5766156761729448,0.5766156761729448,0.5766156761729448,0.5766156761729448,0.5766156761729448,0.5766156761729448
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.707853838102892,True,0.00031928056223621366,4.958806946580043e-08,1.0629193708082725,1.020127010997394,1.011122651776176,6.686528726517664e-06,0.006139313675169169,0.001414733769440557
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,4.334104309708051e-05,1.8455477198870546e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004170267842710018,False,0.15590651503732628,6.940356952520774e-06,0.628355874230807,0.628355874230807,0.628355874230807,0.628355874230807,0.628355874230807,0.628355874230807
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.11731017497368157,False,0.1559089760095457,6.940504688639234e-06,0.6331340539728819,0.6331340539728819,0.6331340539728819,0.6331340539728819,0.6331340539728819,0.6331340539728819
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,8,0,Pdiag finite target scratch,0,8,0,0,True,,0.9324749370571226,True,0.00021006666697782515,6.775202986928553e-08,1.013773854012606,0.9695361106184469,1.0079304004396212,0.0077735755133331265,2.06144037176588e-06,0.004540964551986149
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,4.334104309708051e-05,1.987704640693041e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004142601974308491,False,0.17700545125859002,1.1206326403408234e-05,0.27078938245427875,0.27078938245427875,0.27078938245427875,0.27078938245427875,0.27078938245427875,0.27078938245427875
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.16617386601865292,False,0.17700869838813793,1.120653881154834e-05,0.2728485345918978,0.2728485345918978,0.2728485345918978,0.2728485345918978,0.2728485345918978,0.2728485345918978
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.4979396970011294,True,0.005289798212832637,5.581286765312305e-07,0.7966043219811193,1.0087558392110534,0.9200482850397926,0.001660139378308115,0.0029765193681601182,0.009582794045539609
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,4.334104309708051e-05,1.958752983231381e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.0040383050218224525,False,0.1468574524078312,7.604173295047111e-06,0.5317582012077025,0.5317582012077025,0.5317582012077025,0.5317582012077025,0.5317582012077025,0.5317582012077025
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.12429970409721136,False,0.14686069504998006,7.604438821781593e-06,0.5358018273933528,0.5358018273933528,0.5358018273933528,0.5358018273933528,0.5358018273933528,0.5358018273933528
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.6695265220478177,True,0.0010601091945522277,1.4104276009269376e-07,1.0276579190375255,0.9127462599095606,0.9886190363850947,0.007175575009282364,0.010856366121315665,0.005733734241607754
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,4.334104309708051e-05,2.0025178388603194e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004118681885302067,False,0.14628859545441586,6.483482566325149e-06,0.49397557352335664,0.49397557352335664,0.49397557352335664,0.49397557352335664,0.49397557352335664,0.49397557352335664
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.11978113790974021,False,0.14629202917635503,6.483670548217506e-06,0.49773189088645975,0.49773189088645975,0.49773189088645975,0.49773189088645975,0.49773189088645975,0.49773189088645975
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,8,0,Pdiag finite target scratch,0,8,0,0,True,,1.2849270419683307,True,5.129312182902372e-05,7.483470177975707e-09,0.9999042419638561,1.0087098825587404,1.0100649005137494,1.2862305385266708e-06,0.0011305260167780839,0.00015132136503222585
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,4.334104309708051e-05,1.9983075098595267e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004174455069005489,False,0.20589471676973817,1.2292766667795506e-05,0.18075870330200702,0.18075870330200702,0.18075870330200702,0.18075870330200702,0.18075870330200702,0.18075870330200702
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.11246742098592222,False,0.20589725181739524,1.2292931374571432e-05,0.18213323899190498,0.18213323899190498,0.18213323899190498,0.18213323899190498,0.18213323899190498,0.18213323899190498
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.8176735090091825,True,0.005232915391739147,7.067030992137214e-07,1.1031236425015403,1.2276265621052869,1.0141585080025781,0.007146473540984546,1.1697028711049123e-13,0.009563310597066143
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,4.334104309708051e-05,1.942166225877693e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004030425101518631,False,0.14796718290228067,6.644863859144118e-06,0.5539011445877955,0.5539011445877955,0.5539011445877955,0.5539011445877955,0.5539011445877955,0.5539011445877955
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.12509837793186307,False,0.1479702835942749,6.645020874611231e-06,0.558113151412378,0.558113151412378,0.558113151412378,0.558113151412378,0.558113151412378,0.558113151412378
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.7820291689131409,True,4.4531901604434873e-05,7.931337174122417e-09,1.0108134811133662,1.0041170486419249,1.0098504754625952,0.0019160522519237433,0.0004720803845616728,4.816380476150762e-06
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,4.334104309708051e-05,1.9192715931133668e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004103237995877862,False,0.16949004469634635,7.830927001246758e-06,0.6992289718386056,0.6992289718386056,0.6992289718386056,0.6992289718386056,0.6992289718386056,0.6992289718386056
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.1521973591297865,False,0.16949166412405695,7.831074795177428e-06,0.7045460888550766,0.7045460888550766,0.7045460888550766,0.7045460888550766,0.7045460888550766,0.7045460888550766
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,8,0,Pdiag finite target scratch,0,8,0,0,True,,1.176692389883101,True,0.00013888800090664053,4.401820004806164e-08,0.9983451973526493,1.0115845466500206,1.0371258825311613,1.2908382516320689e-05,0.00059090771882605,0.013041511055369975
